State,County,American Indian or Alaska Native low access to store 2015 (LACCESS_NHNA15),Units,FIPS,FID
Alabama,Autauga,61.1698691709567,Count,1001,5
Alabama,Baldwin,181.649648311471,Count,1003,20
Alabama,Barbour,39.9605266923081,Count,1005,25
Alabama,Bibb,2.51309718098491,Count,1007,29
Alabama,Blount,28.9382422310082,Count,1009,33
Alabama,Bullock,7.70528757982168,Count,1011,37
Alabama,Butler,7.29875918617472,Count,1013,39
Alabama,Calhoun,118.296515100503,Count,1015,43
Alabama,Chambers,20.6881457351265,Count,1017,47
Alabama,Cherokee,0.217044921359047,Count,1019,51
Alabama,Chilton,9.4605826001789,Count,1021,56
Alabama,Choctaw,5.00000015731348,Count,1023,58
Alabama,Clarke,17.7697485967944,Count,1025,61
Alabama,Clay,2.76772844605694,Count,1027,65
Alabama,Cleburne,1.67966342612635,Count,1029,67
Alabama,Coffee,108.205787961049,Count,1031,70
Alabama,Colbert,38.7205078926427,Count,1033,73
Alabama,Conecuh,14.3951216091173,Count,1035,80
Alabama,Coosa,3.34202179250497,Count,1037,82
Alabama,Covington,18.7227853047632,Count,1039,88
Alabama,Crenshaw,15.7820746954749,Count,1041,90
Alabama,Cullman,24.1735034741578,Count,1043,98
Alabama,Dale,108.634600672116,Count,1045,101
Alabama,Dallas,8.77213174442704,Count,1047,110
Alabama,DeKalb,37.2571377123022,Count,1049,112
Alabama,Elmore,58.9618027063552,Count,1051,118
Alabama,Escambia,111.970209843581,Count,1053,122
Alabama,Etowah,61.2347516592672,Count,1055,131
Alabama,Fayette,0.0,Count,1057,134
Alabama,Franklin,41.6002967813365,Count,1059,138
Alabama,Geneva,0.0429562064819038,Count,1061,140
Alabama,Greene,10.1344342907578,Count,1063,148
Alabama,Hale,1.01929779470083,Count,1065,150
Alabama,Henry,4.43249962605114,Count,1067,158
Alabama,Houston,56.8508365787711,Count,1069,160
Alabama,Jackson,62.361493154597,Count,1071,164
Alabama,Jefferson,476.945541958343,Count,1073,171
Alabama,Lamar,0.0,Count,1075,174
Alabama,Lauderdale,56.0083191519979,Count,1077,176
Alabama,Lawrence,145.913711394662,Count,1079,181
Alabama,Lee,114.471079848519,Count,1081,187
Alabama,Limestone,60.6061742162274,Count,1083,197
Alabama,Lowndes,2.32979033107404,Count,1085,205
Alabama,Macon,1.8107359149958,Count,1087,210
Alabama,Madison,611.201365495265,Count,1089,217
Alabama,Marengo,14.0015408113888,Count,1091,220
Alabama,Marion,2.6346446571697,Count,1093,224
Alabama,Marshall,79.385744874229,Count,1095,231
Alabama,Mobile,565.076549030307,Count,1097,240
Alabama,Monroe,96.7083290142729,Count,1099,250
Alabama,Montgomery,186.454466361623,Count,1101,256
Alabama,Morgan,115.263011772278,Count,1103,262
Alabama,Perry,1.86866229120642,Count,1105,264
Alabama,Pickens,0.0933197177810143,Count,1107,273
Alabama,Pike,24.2319759616894,Count,1109,279
Alabama,Randolph,13.5225744161871,Count,1111,284
Alabama,Russell,24.0318597121559,Count,1113,288
Alabama,St. Clair,10.429543325823,Count,1115,292
Alabama,Shelby,127.42836480472,Count,1117,298
Alabama,Sumter,0.0,Count,1119,303
Alabama,Talladega,33.0434515268904,Count,1121,306
Alabama,Tallapoosa,10.5960755201522,Count,1123,308
Alabama,Tuscaloosa,120.260710289241,Count,1125,313
Alabama,Walker,22.6643276084069,Count,1127,317
Alabama,Washington,15.7499861354511,Count,1129,319
Alabama,Wilcox,5.30473249241956,Count,1131,326
Alabama,Winston,5.88163470762811,Count,1133,332
Alaska,Aleutians East,515.999995918881,Count,2013,346
Alaska,Aleutians West,595.460898945661,Count,2016,381
Alaska,Anchorage,4872.12399905246,Count,2020,400
Alaska,Bethel,10355.55161938,Count,2050,411
Alaska,Bristol Bay,334.000002769892,Count,2060,423
Alaska,Denali,64.9999995962709,Count,2068,426
Alaska,Dillingham,2136.99903020484,Count,2070,445
Alaska,Fairbanks North Star,2117.17384493091,Count,2090,454
Alaska,Haines,25.0982237642924,Count,2100,462
Alaska,Hoonah-Angoon,886.999990913518,Count,2105,476
Alaska,Juneau,1115.93703015719,Count,2110,482
Alaska,Kenai Peninsula,1206.62177401688,Count,2122,494
Alaska,Ketchikan Gateway,198.72045651084,Count,2130,514
Alaska,Kodiak Island,420.157194275399,Count,2150,533
Alaska,Lake and Peninsula,1060.99999750038,Count,2164,544
Alaska,Matanuska-Susitna,1310.39635437357,Count,2170,556
Alaska,Nome,4749.96817836424,Count,2180,571
Alaska,North Slope,2728.8938908159,Count,2185,614
Alaska,Northwest Arctic,3766.12828914757,Count,2188,638
Alaska,Petersburg,10.1734613382155,Count,2195,645
Alaska,Prince of Wales-Hyder,361.288670799095,Count,2198,669
Alaska,Sitka,259.811946615978,Count,2220,679
Alaska,Skagway,0.0,Count,2230,683
Alaska,Southeast Fairbanks,713.973464631262,Count,2240,690
Alaska,Valdez-Cordova,807.321084231981,Count,2261,710
Alaska,Wade Hampton,4413.9999966804,Count,2270,725
Alaska,Wrangell,46.4066726031962,Count,2275,733
Alaska,Yakutat,236.999998386752,Count,2282,744
Alaska,Yukon-Koyukuk,3992.00000083064,Count,2290,753
Arizona,Apache,40350.8004293314,Count,4001,761
Arizona,Cochise,592.859865841584,Count,4003,763
Arizona,Coconino,18956.7011005882,Count,4005,771
Arizona,Gila,5704.25200716884,Count,4007,787
Arizona,Graham,4937.86877952451,Count,4009,0
Arizona,Greenlee,115.726663382794,Count,4011,1
Arizona,La Paz,454.220511486771,Count,4012,3
Arizona,Maricopa,10079.0403649542,Count,4013,9
