State,County,Convenience stores per 1000 pop 2016 (CONVSPTH16),Units,FIPS,FID
Iowa,Boone,0.416367009,"# per 1,000 pop",19015,625
Iowa,Bremer,0.564880568,"# per 1,000 pop",19017,631
Iowa,Buchanan,0.570504897,"# per 1,000 pop",19019,632
Iowa,Buena Vista,0.592066311,"# per 1,000 pop",19021,633
Iowa,Butler,0.680874243,"# per 1,000 pop",19023,361
Iowa,Calhoun,0.714358608,"# per 1,000 pop",19025,365
Iowa,Carroll,0.589217323,"# per 1,000 pop",19027,369
Iowa,Cass,0.606980273,"# per 1,000 pop",19029,374
Iowa,Cedar,0.760580214,"# per 1,000 pop",19031,379
Iowa,Cerro Gordo,0.487646294,"# per 1,000 pop",19033,383
Iowa,Cherokee,0.613819712,"# per 1,000 pop",19035,388
Iowa,Chickasaw,0.746083064,"# per 1,000 pop",19037,393
Iowa,Clarke,0.538444971,"# per 1,000 pop",19039,397
Iowa,Clay,0.612557427,"# per 1,000 pop",19041,398
Iowa,Clayton,0.680002267,"# per 1,000 pop",19043,402
Iowa,Clinton,0.55042764,"# per 1,000 pop",19045,404
Iowa,Crawford,0.528293027,"# per 1,000 pop",19047,408
Iowa,Dallas,0.415751025,"# per 1,000 pop",19049,413
Iowa,Davis,0.674081564,"# per 1,000 pop",19051,416
Iowa,Decatur,0.497203232,"# per 1,000 pop",19053,419
Iowa,Delaware,0.636979559,"# per 1,000 pop",19055,421
Iowa,Des Moines,0.605678233,"# per 1,000 pop",19057,424
Iowa,Dickinson,0.760056127,"# per 1,000 pop",19059,427
Iowa,Dubuque,0.486019193,"# per 1,000 pop",19061,434
Iowa,Emmet,0.418497594,"# per 1,000 pop",19063,437
Iowa,Fayette,0.750525368,"# per 1,000 pop",19065,442
Iowa,Floyd,0.568361225,"# per 1,000 pop",19067,447
Iowa,Franklin,0.490196078,"# per 1,000 pop",19069,451
Iowa,Fremont,0.718390805,"# per 1,000 pop",19071,455
Iowa,Greene,0.999000999,"# per 1,000 pop",19073,458
Iowa,Grundy,0.569244531,"# per 1,000 pop",19075,460
Iowa,Guthrie,0.563380282,"# per 1,000 pop",19077,467
Iowa,Hamilton,0.59602649,"# per 1,000 pop",19079,469
Iowa,Hancock,0.459010374,"# per 1,000 pop",19081,470
Iowa,Hardin,0.756121677,"# per 1,000 pop",19083,475
Iowa,Harrison,0.71063104,"# per 1,000 pop",19085,478
Iowa,Henry,0.555527499,"# per 1,000 pop",19087,479
Iowa,Howard,0.539257981,"# per 1,000 pop",19089,481
Iowa,Humboldt,0.734445494,"# per 1,000 pop",19091,487
Iowa,Ida,0.718700589,"# per 1,000 pop",19093,491
Iowa,Iowa,0.803262481,"# per 1,000 pop",19095,495
Iowa,Jackson,0.825167612,"# per 1,000 pop",19097,499
Iowa,Jasper,0.654646627,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.495267444,"# per 1,000 pop",19101,507
Iowa,Johnson,0.320528121,"# per 1,000 pop",19103,508
Iowa,Jones,0.441522763,"# per 1,000 pop",19105,516
Iowa,Keokuk,0.589564705,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.594726756,"# per 1,000 pop",19109,523
Iowa,Lee,0.551427908,"# per 1,000 pop",19111,531
Iowa,Linn,0.387561965,"# per 1,000 pop",19113,535
Iowa,Louisa,0.625670361,"# per 1,000 pop",19115,539
Iowa,Lucas,0.818139317,"# per 1,000 pop",19117,542
Iowa,Lyon,0.678656261,"# per 1,000 pop",19119,546
Iowa,Madison,0.443206281,"# per 1,000 pop",19121,550
Iowa,Mahaska,0.585427362,"# per 1,000 pop",19123,554
Iowa,Marion,0.422335515,"# per 1,000 pop",19125,561
Iowa,Marshall,0.522908367,"# per 1,000 pop",19127,568
Iowa,Mills,0.465301781,"# per 1,000 pop",19129,569
Iowa,Mitchell,0.656845266,"# per 1,000 pop",19131,572
Iowa,Monona,0.909194227,"# per 1,000 pop",19133,576
Iowa,Monroe,0.636699351,"# per 1,000 pop",19135,580
Iowa,Montgomery,0.592066311,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.489464852,"# per 1,000 pop",19139,600
Iowa,O'Brien,0.79017312,"# per 1,000 pop",19141,604
Iowa,Osceola,0.328731098,"# per 1,000 pop",19143,607
Iowa,Page,0.326051516,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.663570007,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.396746677,"# per 1,000 pop",19149,622
Iowa,Pocahontas,1.022196262,"# per 1,000 pop",19151,624
Iowa,Polk,0.383345129,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.524019335,"# per 1,000 pop",19155,637
Iowa,Poweshiek,0.601355784,"# per 1,000 pop",19157,640
Iowa,Ringgold,0.801763881,"# per 1,000 pop",19159,642
Iowa,Sac,0.712976166,"# per 1,000 pop",19161,647
Iowa,Scott,0.528931384,"# per 1,000 pop",19163,657
Iowa,Shelby,0.59972584,"# per 1,000 pop",19165,660
Iowa,Sioux,0.51589235,"# per 1,000 pop",19167,663
Iowa,Story,0.351181623,"# per 1,000 pop",19169,668
Iowa,Tama,0.640316666,"# per 1,000 pop",19171,671
Iowa,Taylor,0.641333975,"# per 1,000 pop",19173,674
Iowa,Union,0.645682002,"# per 1,000 pop",19175,675
Iowa,Van Buren,0.689179876,"# per 1,000 pop",19177,678
Iowa,Wapello,0.680464984,"# per 1,000 pop",19179,681
Iowa,Warren,0.48639118,"# per 1,000 pop",19181,685
Iowa,Washington,0.587995839,"# per 1,000 pop",19183,687
Iowa,Wayne,0.77675936,"# per 1,000 pop",19185,691
Iowa,Webster,0.571397475,"# per 1,000 pop",19187,694
Iowa,Winnebago,0.754645788,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.538977902,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.486821736,"# per 1,000 pop",19193,702
Iowa,Worth,0.668896321,"# per 1,000 pop",19195,703
Iowa,Wright,0.780274657,"# per 1,000 pop",19197,705
Kansas,Allen,0.553490946,"# per 1,000 pop",20001,709
Kansas,Anderson,0.383926286,"# per 1,000 pop",20003,712
Kansas,Atchison,0.549685458,"# per 1,000 pop",20005,715
Kansas,Barber,0.854335754,"# per 1,000 pop",20007,717
Kansas,Barton,0.44591431,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.408942203,"# per 1,000 pop",20011,722
Kansas,Brown,0.622277536,"# per 1,000 pop",20013,723
Kansas,Butler,0.345096627,"# per 1,000 pop",20015,726
Kansas,Chase,0.378214826,"# per 1,000 pop",20017,729
Kansas,Chautauqua,0.886262925,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.395647873,"# per 1,000 pop",20021,732
Kansas,Cheyenne,0.748783227,"# per 1,000 pop",20023,736
Kansas,Clark,0.0,"# per 1,000 pop",20025,738
Kansas,Clay,0.247555391,"# per 1,000 pop",20027,739
Kansas,Cloud,0.43956044,"# per 1,000 pop",20029,740
Kansas,Coffey,0.718735026,"# per 1,000 pop",20031,745
Kansas,Comanche,1.080497029,"# per 1,000 pop",20033,748
Kansas,Cowley,0.393026585,"# per 1,000 pop",20035,752
Kansas,Crawford,0.461633156,"# per 1,000 pop",20037,756
Kansas,Decatur,0.352485019,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.474158369,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.388148532,"# per 1,000 pop",20043,765
Kansas,Douglas,0.251062833,"# per 1,000 pop",20045,767
Kansas,Edwards,0.689655172,"# per 1,000 pop",20047,770
Kansas,Elk,0.79649542,"# per 1,000 pop",20049,773
Kansas,Ellis,0.589806752,"# per 1,000 pop",20051,774
Kansas,Ellsworth,1.109174457,"# per 1,000 pop",20053,776
Kansas,Finney,0.351370344,"# per 1,000 pop",20055,778
Kansas,Ford,0.434770007,"# per 1,000 pop",20057,784
Kansas,Franklin,0.508866012,"# per 1,000 pop",20059,786
Kansas,Geary,0.397636901,"# per 1,000 pop",20061,788
Kansas,Gove,0.760456274,"# per 1,000 pop",20063,790
Kansas,Graham,1.168224299,"# per 1,000 pop",20065,791
Kansas,Grant,0.260247235,"# per 1,000 pop",20067,794
Kansas,Gray,0.334448161,"# per 1,000 pop",20069,798
Kansas,Greeley,0.78125,"# per 1,000 pop",20071,801
Kansas,Greenwood,0.652315721,"# per 1,000 pop",20073,803
Kansas,Hamilton,0.760745531,"# per 1,000 pop",20075,805
Kansas,Harper,0.528169014,"# per 1,000 pop",20077,807
Kansas,Harvey,0.258814056,"# per 1,000 pop",20079,812
Kansas,Haskell,0.4952947,"# per 1,000 pop",20081,815
Kansas,Hodgeman,0.545553737,"# per 1,000 pop",20083,818
Kansas,Jackson,0.377102346,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.742469241,"# per 1,000 pop",20087,821
Kansas,Jewell,0.346260388,"# per 1,000 pop",20089,822
Kansas,Johnson,0.189835749,"# per 1,000 pop",20091,824
Kansas,Kearny,0.512820513,"# per 1,000 pop",20093,826
Kansas,Kingman,0.134879957,"# per 1,000 pop",20095,827
Kansas,Kiowa,0.399361022,"# per 1,000 pop",20097,829
Kansas,Labette,0.590260698,"# per 1,000 pop",20099,831
Kansas,Lane,0.625,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.224677027,"# per 1,000 pop",20103,836
Kansas,Lincoln,0.64998375,"# per 1,000 pop",20105,838
Kansas,Linn,1.038853106,"# per 1,000 pop",20107,840
Kansas,Logan,0.711237553,"# per 1,000 pop",20109,842
Kansas,Lyon,0.419161677,"# per 1,000 pop",20111,844
Kansas,McPherson,0.316879093,"# per 1,000 pop",20113,846
Kansas,Marion,0.332723341,"# per 1,000 pop",20115,848
Kansas,Marshall,0.918273646,"# per 1,000 pop",20117,850
Kansas,Meade,0.940955069,"# per 1,000 pop",20119,851
Kansas,Miami,0.394381579,"# per 1,000 pop",20121,853
Kansas,Mitchell,1.131587456,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.578087443,"# per 1,000 pop",20125,856
Kansas,Morris,0.359971202,"# per 1,000 pop",20127,858
Kansas,Morton,0.357142857,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.495049505,"# per 1,000 pop",20131,861
Kansas,Neosho,0.373645535,"# per 1,000 pop",20133,862
Kansas,Ness,0.0,"# per 1,000 pop",20135,864
Kansas,Norton,0.544860153,"# per 1,000 pop",20137,866
Kansas,Osage,0.760022801,"# per 1,000 pop",20139,867
Kansas,Osborne,0.82781457,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.506842372,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.296647879,"# per 1,000 pop",20145,872
Kansas,Phillips,0.370851103,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.423854533,"# per 1,000 pop",20149,876
Kansas,Pratt,0.20894275,"# per 1,000 pop",20151,878
Kansas,Rawlins,0.799680128,"# per 1,000 pop",20153,880
Kansas,Reno,0.348984772,"# per 1,000 pop",20155,882
Kansas,Republic,0.645022576,"# per 1,000 pop",20157,884
Kansas,Rice,0.509735957,"# per 1,000 pop",20159,886
Kansas,Riley,0.30852605,"# per 1,000 pop",20161,888
Kansas,Rooks,0.5859375,"# per 1,000 pop",20163,889
Kansas,Rush,0.650618087,"# per 1,000 pop",20165,891
Kansas,Russell,0.715307582,"# per 1,000 pop",20167,893
Kansas,Saline,0.326856728,"# per 1,000 pop",20169,895
Kansas,Scott,0.199560966,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.2613915,"# per 1,000 pop",20173,898
Kansas,Seward,0.263666725,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.359239759,"# per 1,000 pop",20177,902
Kansas,Sheridan,1.208702659,"# per 1,000 pop",20179,904
Kansas,Sherman,0.504625736,"# per 1,000 pop",20181,907
Kansas,Smith,0.271886895,"# per 1,000 pop",20183,909
Kansas,Stafford,0.476190476,"# per 1,000 pop",20185,911
Kansas,Stanton,0.476190476,"# per 1,000 pop",20187,913
Kansas,Stevens,0.530503979,"# per 1,000 pop",20189,914
Kansas,Sumner,0.387880877,"# per 1,000 pop",20191,916
Kansas,Thomas,0.256049161,"# per 1,000 pop",20193,917
Kansas,Trego,1.397135871,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0.580551524,"# per 1,000 pop",20197,920
Kansas,Wallace,0.0,"# per 1,000 pop",20199,921
Kansas,Washington,0.718390805,"# per 1,000 pop",20201,922
Kansas,Wichita,0.469263257,"# per 1,000 pop",20203,923
Kansas,Wilson,1.150350857,"# per 1,000 pop",20205,925
Kansas,Woodson,0.625978091,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.316267075,"# per 1,000 pop",20209,927
Kentucky,Adair,0.516022499,"# per 1,000 pop",21001,928
Kentucky,Allen,0.385932751,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.406430636,"# per 1,000 pop",21005,930
Kentucky,Ballard,0.744694055,"# per 1,000 pop",21007,932
Kentucky,Barren,0.525246066,"# per 1,000 pop",21009,933
Kentucky,Bath,0.488957705,"# per 1,000 pop",21011,934
Kentucky,Bell,0.367755222,"# per 1,000 pop",21013,936
Kentucky,Boone,0.34067857,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,0.448721145,"# per 1,000 pop",21017,1005
Kentucky,Boyd,0.684704125,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.468415418,"# per 1,000 pop",21021,1010
Kentucky,Bracken,0.958083832,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,0.379103799,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,0.551267916,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.353495184,"# per 1,000 pop",21029,1024
Kentucky,Butler,0.39366979,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,0.554719074,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.438460745,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.35856314,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,0.830564784,"# per 1,000 pop",21039,1039
Kentucky,Carroll,0.471742617,"# per 1,000 pop",21041,1041
Kentucky,Carter,0.69735007,"# per 1,000 pop",21043,1044
Kentucky,Casey,0.82482076,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.460026486,"# per 1,000 pop",21047,1050
Kentucky,Clark,0.501546435,"# per 1,000 pop",21049,1053
Kentucky,Clay,0.483488856,"# per 1,000 pop",21051,1056
Kentucky,Clinton,0.684931507,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.218269126,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,1.187648456,"# per 1,000 pop",21057,1067
Kentucky,Daviess,0.580906214,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,0.41431886,"# per 1,000 pop",21061,1073
Kentucky,Elliott,0.26641801,"# per 1,000 pop",21063,1075
Kentucky,Estill,0.209132102,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.3416371,"# per 1,000 pop",21067,1080
Kentucky,Fleming,0.689369916,"# per 1,000 pop",21069,1083
Kentucky,Floyd,0.676242257,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.65683406,"# per 1,000 pop",21073,1086
Kentucky,Fulton,0.647249191,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,0.687442713,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.57477871,"# per 1,000 pop",21079,1092
Kentucky,Grant,0.722659387,"# per 1,000 pop",21081,1094
Kentucky,Graves,0.511467643,"# per 1,000 pop",21083,1097
Kentucky,Grayson,1.03289977,"# per 1,000 pop",21085,1100
Kentucky,Green,0.454504136,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.614610979,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.343367289,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.458402328,"# per 1,000 pop",21093,1110
Kentucky,Harlan,0.555226532,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.484183344,"# per 1,000 pop",21097,1119
Kentucky,Hart,0.485777514,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.605483955,"# per 1,000 pop",21101,1126
Kentucky,Henry,0.75695452,"# per 1,000 pop",21103,1129
Kentucky,Hickman,1.517779705,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,0.481316181,"# per 1,000 pop",21107,1136
Kentucky,Jackson,0.523442758,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.347957541,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.421012343,"# per 1,000 pop",21113,1145
Kentucky,Johnson,0.655881067,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.370604389,"# per 1,000 pop",21117,1151
Kentucky,Knott,0.451321728,"# per 1,000 pop",21119,1154
Kentucky,Knox,0.542714851,"# per 1,000 pop",21121,1159
Kentucky,Larue,0.5700848,"# per 1,000 pop",21123,1162
Kentucky,Laurel,0.616769462,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,0.50485927,"# per 1,000 pop",21127,1167
Kentucky,Lee,0.151561079,"# per 1,000 pop",21129,1171
Kentucky,Leslie,0.670562314,"# per 1,000 pop",21131,1175
Kentucky,Letcher,0.175831905,"# per 1,000 pop",21133,1178
Kentucky,Lewis,0.445269017,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,0.698266656,"# per 1,000 pop",21137,1184
Kentucky,Livingston,0.759631036,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.487676783,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.371149326,"# per 1,000 pop",21143,1193
Kentucky,McCracken,0.550947323,"# per 1,000 pop",21145,1196
Kentucky,McCreary,0.56963828,"# per 1,000 pop",21147,1198
Kentucky,McLean,0.856347677,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.51375409,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,0.552311819,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.574622577,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.383717584,"# per 1,000 pop",21157,1213
Kentucky,Martin,0.920733238,"# per 1,000 pop",21159,1215
Kentucky,Mason,1.10735517,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.606839437,"# per 1,000 pop",21163,1220
Kentucky,Menifee,0.155134967,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.280465573,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,0.599400599,"# per 1,000 pop",21169,1228
Kentucky,Monroe,0.472634465,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,0.903799573,"# per 1,000 pop",21173,1233
Kentucky,Morgan,0.226671704,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.643832089,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.483388996,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,0.141582897,"# per 1,000 pop",21181,1246
Kentucky,Ohio,0.867912052,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.244887964,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.281346713,"# per 1,000 pop",21187,1255
Kentucky,Owsley,0.889877642,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.205817783,"# per 1,000 pop",21191,1260
Kentucky,Perry,0.736241487,"# per 1,000 pop",21193,1265
Kentucky,Pike,0.479790877,"# per 1,000 pop",21195,1267
Kentucky,Powell,0.813338756,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,0.687349642,"# per 1,000 pop",21199,1272
Kentucky,Robertson,0.0,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,0.414913165,"# per 1,000 pop",21203,1276
Kentucky,Rowan,0.778624703,"# per 1,000 pop",21205,1279
Kentucky,Russell,0.900393922,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.187209825,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.300480769,"# per 1,000 pop",21211,1285
Kentucky,Simpson,0.389213233,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.219310269,"# per 1,000 pop",21215,1000
Kentucky,Taylor,0.314502496,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.485358356,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.698665549,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.34774545,"# per 1,000 pop",21223,1012
Kentucky,Union,0.608436993,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.38783926,"# per 1,000 pop",21227,1019
Kentucky,Washington,0.412201154,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.530043849,"# per 1,000 pop",21231,1027
Kentucky,Webster,0.683163807,"# per 1,000 pop",21233,1029
Kentucky,Whitley,0.470874997,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,0.97020097,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.459928711,"# per 1,000 pop",21239,1042
Louisiana,Acadia,0.652866242,"# per 1,000 pop",22001,1046
Louisiana,Allen,0.545043993,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.51033847,"# per 1,000 pop",22005,1055
Louisiana,Assumption,0.527356625,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,0.828460039,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.567598249,"# per 1,000 pop",22011,1066
Louisiana,Bienville,0.86918731,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.39603333,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.545866865,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,0.742653216,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,0.397180022,"# per 1,000 pop",22021,1084
Louisiana,Cameron,0.87133314,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,0.605449041,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.680524623,"# per 1,000 pop",22027,1095
Louisiana,Concordia,1.00030009,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.404248282,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.562837954,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,0.413850186,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.76832454,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,0.533966182,"# per 1,000 pop",22039,1118
Louisiana,Franklin,0.933019053,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.493339911,"# per 1,000 pop",22043,1127
Louisiana,Iberia,0.588420433,"# per 1,000 pop",22045,1133
Louisiana,Iberville,0.729106541,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.820344545,"# per 1,000 pop",22049,1138
Louisiana,Jefferson,0.421907249,"# per 1,000 pop",22051,1147
Louisiana,Jefferson Davis,0.796939751,"# per 1,000 pop",22053,1155
Louisiana,Lafayette,0.529481356,"# per 1,000 pop",22055,1161
Louisiana,Lafourche,0.517152215,"# per 1,000 pop",22057,1280
Louisiana,La Salle,0.863672602,"# per 1,000 pop",22059,1289
Louisiana,Lincoln,0.545679686,"# per 1,000 pop",22061,1291
Louisiana,Livingston,0.556824672,"# per 1,000 pop",22063,1295
Louisiana,Madison,0.522420549,"# per 1,000 pop",22065,1297
Louisiana,Morehouse,0.540248514,"# per 1,000 pop",22067,1299
Louisiana,Natchitoches,0.692396461,"# per 1,000 pop",22069,1301
Louisiana,Orleans,0.338404309,"# per 1,000 pop",22071,1304
Louisiana,Ouachita,0.64357035,"# per 1,000 pop",22073,1306
Louisiana,Plaquemines,0.685900459,"# per 1,000 pop",22075,1427
Louisiana,Pointe Coupee,0.902690016,"# per 1,000 pop",22077,1431
Louisiana,Rapides,0.779730047,"# per 1,000 pop",22079,1434
Louisiana,Red River,0.347463516,"# per 1,000 pop",22081,1436
Louisiana,Richland,0.880109525,"# per 1,000 pop",22083,1439
Louisiana,Sabine,0.622587474,"# per 1,000 pop",22085,1441
Louisiana,St. Bernard,0.589339503,"# per 1,000 pop",22087,1463
Louisiana,St. Charles,0.491828087,"# per 1,000 pop",22089,1466
Louisiana,St. Helena,0.862151547,"# per 1,000 pop",22091,1467
Louisiana,St. James,0.699888018,"# per 1,000 pop",22093,1468
Louisiana,St. John the Baptist,0.482980681,"# per 1,000 pop",22095,1469
Louisiana,St. Landry,0.669032173,"# per 1,000 pop",22097,1471
Louisiana,St. Martin,0.576111803,"# per 1,000 pop",22099,1473
Louisiana,St. Mary,0.68999885,"# per 1,000 pop",22101,1474
Louisiana,St. Tammany,0.435174782,"# per 1,000 pop",22103,1475
Louisiana,Tangipahoa,0.673694525,"# per 1,000 pop",22105,1476
Louisiana,Tensas,1.710498183,"# per 1,000 pop",22107,1479
Louisiana,Terrebonne,0.574595794,"# per 1,000 pop",22109,1501
Louisiana,Union,0.663452607,"# per 1,000 pop",22111,1507
Louisiana,Vermilion,0.465008138,"# per 1,000 pop",22113,1510
Louisiana,Vernon,0.639274714,"# per 1,000 pop",22115,1513
Louisiana,Washington,0.646217474,"# per 1,000 pop",22117,1516
Louisiana,Webster,0.829249906,"# per 1,000 pop",22119,1518
Louisiana,West Baton Rouge,0.848209122,"# per 1,000 pop",22121,1520
Louisiana,West Carroll,0.629043853,"# per 1,000 pop",22123,1522
Louisiana,West Feliciana,0.522022838,"# per 1,000 pop",22125,1524
Louisiana,Winn,0.344044588,"# per 1,000 pop",22127,1529
Maine,Androscoggin,0.5966309,"# per 1,000 pop",23001,1532
Maine,Aroostook,0.880850314,"# per 1,000 pop",23003,1535
Maine,Cumberland,0.501882058,"# per 1,000 pop",23005,1608
Maine,Franklin,0.93112966,"# per 1,000 pop",23007,1619
Maine,Hancock,0.514724806,"# per 1,000 pop",23009,1748
Maine,Kennebec,0.634643281,"# per 1,000 pop",23011,1755
Maine,Knox,0.781742529,"# per 1,000 pop",23013,1774
Maine,Lincoln,0.911952461,"# per 1,000 pop",23015,1835
Maine,Oxford,0.858203727,"# per 1,000 pop",23017,1842
Maine,Penobscot,0.745800746,"# per 1,000 pop",23019,1846
Maine,Piscataquis,0.829580469,"# per 1,000 pop",23021,1851
Maine,Sagadahoc,0.569265363,"# per 1,000 pop",23023,1855
Maine,Somerset,1.065866609,"# per 1,000 pop",23025,1860
Maine,Waldo,0.735573874,"# per 1,000 pop",23027,1865
Maine,Washington,0.918710004,"# per 1,000 pop",23029,1884
Maine,York,0.548898988,"# per 1,000 pop",23031,1901
Maryland,Allegany,0.401695432,"# per 1,000 pop",24001,1905
Maryland,Anne Arundel,0.351545747,"# per 1,000 pop",24003,1925
Maryland,Baltimore County,0.329552302,"# per 1,000 pop",24005,1939
Maryland,Calvert,0.274426723,"# per 1,000 pop",24009,1946
Maryland,Caroline,0.638550187,"# per 1,000 pop",24011,1949
Maryland,Carroll,0.323082446,"# per 1,000 pop",24013,1955
Maryland,Cecil,0.418691152,"# per 1,000 pop",24015,1963
Maryland,Charles,0.222321032,"# per 1,000 pop",24017,1294
Maryland,Dorchester,0.557845477,"# per 1,000 pop",24019,1346
Maryland,Frederick,0.266256793,"# per 1,000 pop",24021,1357
Maryland,Garrett,0.647491821,"# per 1,000 pop",24023,1361
Maryland,Harford,0.339404007,"# per 1,000 pop",24025,1372
Maryland,Howard,0.255547914,"# per 1,000 pop",24027,1379
Maryland,Kent,0.508802279,"# per 1,000 pop",24029,1394
Maryland,Montgomery,0.211764975,"# per 1,000 pop",24031,1398
Maryland,Prince George's,0.349007961,"# per 1,000 pop",24033,1403
Maryland,Queen Anne's,0.4880231,"# per 1,000 pop",24035,1413
Maryland,St. Mary's,0.304019314,"# per 1,000 pop",24037,1421
Maryland,Somerset,0.348391592,"# per 1,000 pop",24039,1430
Maryland,Talbot,0.510697774,"# per 1,000 pop",24041,1438
Maryland,Washington,0.347106335,"# per 1,000 pop",24043,1445
Maryland,Wicomico,0.50689672,"# per 1,000 pop",24045,1446
Maryland,Worcester,0.679426952,"# per 1,000 pop",24047,1456
Maryland,Baltimore City,0.518673881,"# per 1,000 pop",24510,1460
Massachusetts,Barnstable,0.632496252,"# per 1,000 pop",25001,1478
